frame_start	frame_end	Left-Lateral-Ventricle	Left-Inf-Lat-Vent	Left-Cerebellum-White-Matter	Left-Cerebellum-Cortex	Left-Thalamus	Left-Caudate	Left-Putamen	Left-Pallidum	3rd-Ventricle	4th-Ventricle	Brain-Stem	Left-Hippocampus	Left-Amygdala	CSF	Left-Accumbens-area	Left-VentralDC	Left-choroid-plexus	Right-Lateral-Ventricle	Right-Inf-Lat-Vent	Right-Cerebellum-White-Matter	Right-Cerebellum-Cortex	Right-Thalamus	Right-Caudate	Right-Putamen	Right-Pallidum	Right-Hippocampus	Right-Amygdala	Right-Accumbens-area	Right-VentralDC	Right-choroid-plexus	non-WM-hypointensities	Optic-Chiasm	CC_Posterior	CC_Mid_Posterior	CC_Central	CC_Mid_Anterior	CC_Anterior	ctx-lh-bankssts	ctx-lh-caudalanteriorcingulate	ctx-lh-caudalmiddlefrontal	ctx-lh-cuneus	ctx-lh-entorhinal	ctx-lh-fusiform	ctx-lh-inferiorparietal	ctx-lh-inferiortemporal	ctx-lh-isthmuscingulate	ctx-lh-lateraloccipital	ctx-lh-lateralorbitofrontal	ctx-lh-lingual	ctx-lh-medialorbitofrontal	ctx-lh-middletemporal	ctx-lh-parahippocampal	ctx-lh-paracentral	ctx-lh-parsopercularis	ctx-lh-parsorbitalis	ctx-lh-parstriangularis	ctx-lh-pericalcarine	ctx-lh-postcentral	ctx-lh-posteriorcingulate	ctx-lh-precentral	ctx-lh-precuneus	ctx-lh-rostralanteriorcingulate	ctx-lh-rostralmiddlefrontal	ctx-lh-superiorfrontal	ctx-lh-superiorparietal	ctx-lh-superiortemporal	ctx-lh-supramarginal	ctx-lh-frontalpole	ctx-lh-temporalpole	ctx-lh-transversetemporal	ctx-lh-insula	ctx-rh-bankssts	ctx-rh-caudalanteriorcingulate	ctx-rh-caudalmiddlefrontal	ctx-rh-cuneus	ctx-rh-entorhinal	ctx-rh-fusiform	ctx-rh-inferiorparietal	ctx-rh-inferiortemporal	ctx-rh-isthmuscingulate	ctx-rh-lateraloccipital	ctx-rh-lateralorbitofrontal	ctx-rh-lingual	ctx-rh-medialorbitofrontal	ctx-rh-middletemporal	ctx-rh-parahippocampal	ctx-rh-paracentral	ctx-rh-parsopercularis	ctx-rh-parsorbitalis	ctx-rh-parstriangularis	ctx-rh-pericalcarine	ctx-rh-postcentral	ctx-rh-posteriorcingulate	ctx-rh-precentral	ctx-rh-precuneus	ctx-rh-rostralanteriorcingulate	ctx-rh-rostralmiddlefrontal	ctx-rh-superiorfrontal	ctx-rh-superiorparietal	ctx-rh-superiortemporal	ctx-rh-supramarginal	ctx-rh-frontalpole	ctx-rh-temporalpole	ctx-rh-transversetemporal	ctx-rh-insula	wm-lh-bankssts	wm-lh-caudalanteriorcingulate	wm-lh-caudalmiddlefrontal	wm-lh-cuneus	wm-lh-entorhinal	wm-lh-fusiform	wm-lh-inferiorparietal	wm-lh-inferiortemporal	wm-lh-isthmuscingulate	wm-lh-lateraloccipital	wm-lh-lateralorbitofrontal	wm-lh-lingual	wm-lh-medialorbitofrontal	wm-lh-middletemporal	wm-lh-parahippocampal	wm-lh-paracentral	wm-lh-parsopercularis	wm-lh-parsorbitalis	wm-lh-parstriangularis	wm-lh-pericalcarine	wm-lh-postcentral	wm-lh-posteriorcingulate	wm-lh-precentral	wm-lh-precuneus	wm-lh-rostralanteriorcingulate	wm-lh-rostralmiddlefrontal	wm-lh-superiorfrontal	wm-lh-superiorparietal	wm-lh-superiortemporal	wm-lh-supramarginal	wm-lh-frontalpole	wm-lh-temporalpole	wm-lh-transversetemporal	wm-lh-insula	wm-rh-bankssts	wm-rh-caudalanteriorcingulate	wm-rh-caudalmiddlefrontal	wm-rh-cuneus	wm-rh-entorhinal	wm-rh-fusiform	wm-rh-inferiorparietal	wm-rh-inferiortemporal	wm-rh-isthmuscingulate	wm-rh-lateraloccipital	wm-rh-lateralorbitofrontal	wm-rh-lingual	wm-rh-medialorbitofrontal	wm-rh-middletemporal	wm-rh-parahippocampal	wm-rh-paracentral	wm-rh-parsopercularis	wm-rh-parsorbitalis	wm-rh-parstriangularis	wm-rh-pericalcarine	wm-rh-postcentral	wm-rh-posteriorcingulate	wm-rh-precentral	wm-rh-precuneus	wm-rh-rostralanteriorcingulate	wm-rh-rostralmiddlefrontal	wm-rh-superiorfrontal	wm-rh-superiorparietal	wm-rh-superiortemporal	wm-rh-supramarginal	wm-rh-frontalpole	wm-rh-temporalpole	wm-rh-transversetemporal	wm-rh-insula	Left-UnsegmentedWhiteMatter	Right-UnsegmentedWhiteMatter
480	600	14390.38175	17297.74399	19771.88389	22561.80299	26862.43626	22719.34544	27511.2473	21864.02423	23473.12346	15756.96426	19832.55338	19011.13567	20986.27152	23955.89337	22774.96174	21125.15487	17493.03462	13898.60377	17646.58919	19053.92855	22531.2028	26650.48489	22462.31842	28399.06705	22231.13561	19840.62402	18151.58718	27599.82312	20705.89671	18587.78573	11678.76855	16125.17223	11423.3431	14421.933	12737.7596	11358.18402	14050.44821	21655.26442	20599.93068	22942.00419	22430.92079	21338.27408	21498.33114	21639.67455	21706.70784	18991.61646	19095.5501	20526.59964	22166.1849	21922.23408	20333.54379	19537.53395	22532.87016	22973.85463	15994.87724	21739.23413	22912.82267	21743.19124	21723.99397	21913.0758	23165.74013	22475.94354	21381.59832	22178.76168	21213.06262	20775.21243	21611.57822	17168.99485	20192.58468	22593.38831	23230.10647	22227.03864	20400.99728	23595.9792	23485.20225	19697.30183	21512.82709	21219.94966	21002.15948	19961.42271	19932.40022	21425.58696	21733.92994	22135.72305	20948.49154	18947.13774	23164.09127	23289.11647	17293.16765	21820.3299	22520.14602	21520.02221	22781.43335	21826.84636	23222.14332	22941.20245	21449.03255	23099.61262	21003.60796	20704.02908	21894.87327	17399.23961	18494.91778	22084.42968	23155.80481	16942.43564	14548.95554	17008.5241	22844.50837	16113.91475	20332.52553	18870.20301	19841.20503	15224.07856	20710.87471	20903.13472	22205.04679	21017.24094	18927.75832	17508.8769	19017.24295	20567.44897	24049.02053	21563.94365	19364.59832	20689.65004	14358.16291	18371.05138	18908.26179	16453.72115	19225.44185	19084.75814	18219.28287	18951.81158	18680.18961	24781.82152	17347.75199	20962.27559	21441.32682	17170.76046	14626.39514	18038.333	22351.37705	16024.65626	19470.33886	18628.73004	19973.15681	15621.31842	19938.62001	19972.09288	20790.66507	19539.26346	18734.19328	18782.80411	19097.49398	20240.80482	23427.94795	20825.07369	18939.95515	20233.65415	15032.8852	18478.84934	18742.35212	15944.82822	20081.55232	19408.78578	17656.70644	18721.38365	18058.02391	24310.35762	15196.51028	18343.87629	20951.06037	14168.85454	14208.09264
600	900	11976.55351	14227.36599	17998.99832	18644.27882	22587.67255	18361.30434	22477.44578	19724.40707	19581.71153	13496.14226	17585.5978	15899.57752	18850.93739	18958.85213	20956.86715	18873.80043	13891.02901	11830.90691	15279.71818	17677.60902	18470.52389	23128.00032	18384.03386	22655.13506	20720.54599	17256.85722	16599.71087	21589.60626	18936.10872	15512.25786	10107.21191	14192.02024	11156.51694	12264.69066	11254.8805	9911.27082	13452.32039	18555.6692	17821.44037	18937.30658	17879.91485	18789.85255	18409.01109	17678.50849	18357.71258	16130.255	15598.28962	17137.74112	18256.37833	18514.36498	17275.84006	16747.057	18247.80977	19167.67461	13403.37795	18188.92495	18478.55921	17772.89916	18533.75713	18298.40553	18652.46658	19150.13921	17826.46681	18506.32541	17230.15856	17682.70442	17608.07601	14034.53094	17808.06277	18901.34941	19941.86304	18252.04029	17396.15783	19117.91829	19027.6984	17265.58308	18333.84485	17324.09746	18145.4504	16406.50485	16749.5203	18182.19012	18000.94785	18454.22658	17786.60058	16939.03803	18237.23641	18748.59585	14510.08223	17849.95216	18272.73714	17442.43247	19165.00551	18109.86304	18862.00958	19479.83922	17707.28753	19068.07423	17256.10625	17752.381	18084.86424	14974.58785	16840.51237	18424.17409	19870.48816	15338.10844	13141.83261	15343.08498	18901.54316	15247.09458	17380.39347	16558.73409	17265.30234	13661.9693	17355.79019	18199.67258	18244.45969	17918.42956	16797.84774	15497.60238	16470.18339	17991.32577	19629.05817	18325.39545	16293.62422	17657.26106	13175.35266	16367.29908	15854.16823	15110.76355	16779.10534	16930.12579	15732.94585	16791.80937	16478.99329	19506.58889	16275.45487	17932.96002	18881.64004	15273.94589	13507.8147	16056.87708	18530.59478	14742.45856	16656.39878	16372.05502	17062.49487	14096.02458	17278.60831	17769.6124	17356.49368	16864.90256	16305.3034	16561.60759	16080.61914	17382.40885	19486.17602	17998.06158	16031.38418	17017.77572	13989.61169	16309.61287	16074.71078	14862.35864	17525.81159	17146.70608	15617.39628	16622.41722	15878.60736	19481.63184	14902.21946	16395.74283	18606.03084	13300.63643	13354.50701
900	1200	10134.28758	12699.392	15567.87639	14732.58329	18616.17021	14889.94326	18126.28728	17260.77946	15972.93742	11289.05521	15298.05689	13592.60458	15302.53364	14607.9721	17121.46035	16632.40741	11693.39497	10348.76097	13383.19087	15665.38874	14555.63327	19256.70413	14775.66899	18561.37565	17334.5986	14320.8371	13763.59	17383.50223	16283.40154	13397.16518	9397.84375	12776.62886	11286.9615	11048.56299	10797.9608	9824.97031	12417.91537	15466.92179	15595.56114	15479.15199	14421.00635	15487.72782	15617.63655	14509.4122	15509.52686	13700.8611	13254.35894	14383.4888	15301.61076	15516.59028	14614.66487	13987.46893	14571.69398	15783.19239	11533.15156	14858.12885	15709.61656	14529.22099	15500.74818	15064.16559	15171.53994	16207.7449	14760.37959	15223.50835	14100.50297	15073.35739	14262.0057	12583.53732	15949.12481	16370.3594	16725.94215	15172.31689	15378.48936	15615.76688	15632.45229	14518.92426	15342.54625	13929.31193	15161.93055	14089.22455	13988.38749	15156.10235	15051.27988	15987.5114	14783.51591	14048.6099	14959.55726	15397.37566	11758.62485	14846.68103	15250.05455	14173.29899	15938.34544	14826.41882	15335.57695	16310.84768	14527.22245	15612.4461	14077.6319	14603.72256	14616.76814	12220.65231	14733.62287	15030.94184	16773.94245	13943.61868	12512.32632	14069.05688	15918.94865	13482.31461	14925.46469	14394.93669	14934.68398	12283.31464	14827.72497	15645.39279	15372.34371	15774.45041	14727.91039	13517.71957	14171.85587	15602.47058	16140.91648	15837.93578	14156.07214	15037.29528	12225.31589	14404.59221	13890.45738	14045.60335	15036.35938	14859.12881	13914.08203	14857.74125	14571.61659	17495.91946	14785.89231	16164.06029	16234.62541	13882.10967	12669.05779	14661.19901	15565.11052	12826.39738	14340.25437	14232.3903	14821.0011	12729.05352	15036.72787	15755.18158	14593.6452	15484.58011	14286.70908	14311.54886	13995.94231	15130.53099	15595.28919	15953.29523	13900.22782	14499.73298	12819.79886	14593.70948	14018.23942	13782.70276	15312.2018	15083.49076	13937.17767	14391.82862	13958.88689	15722.61585	13700.37256	14245.3889	16048.74942	12584.118	12547.55931
1200	1500	8823.07799	10248.80775	14022.95768	12364.1926	15434.40028	12846.76278	15204.8606	16019.43243	13363.83115	9859.55512	13809.1822	11777.11217	14298.44371	12198.16955	13665.26795	14739.94355	10178.19814	9014.84393	11695.68206	13935.98752	12185.94237	15757.82167	12848.61414	15416.21439	15638.58141	12347.26297	12586.13136	13937.60162	14715.36721	11164.1799	10395.28125	11182.75694	10488.33225	10098.64614	10179.09334	9143.30157	11074.07967	13596.45209	13598.54447	13553.32818	12366.13538	13712.61854	13795.52503	12520.98389	13616.64668	12172.53731	11686.4905	12804.00531	13578.46375	13857.49324	13152.44401	12707.04589	12478.18713	13892.83482	10419.44494	13336.00249	13576.78703	12661.52184	13921.34661	13138.88079	13016.47038	14062.66983	12989.0544	13250.19939	12273.83962	13385.56718	12328.18965	10538.99112	14664.298	14471.86843	14632.18468	13161.69692	13527.87837	13442.10528	13659.9335	13045.23881	13378.69339	12085.4073	13364.78917	12584.0503	12417.48439	13216.30046	13320.93054	14217.13773	13112.68918	12082.15762	12971.9739	13326.59475	11133.53167	13072.57637	13436.89786	12184.0775	14200.08972	12752.58856	13319.57696	14317.09261	12731.53254	13679.71049	12015.48959	12805.55901	12576.74912	10980.62454	13227.88269	13669.41518	14713.10944	12934.56781	11935.55555	13056.19841	14011.3005	12448.45395	13396.0858	13038.23403	13349.78638	11405.45515	13163.41484	14254.22235	13754.55027	14215.73042	13705.69995	12675.50251	12696.7818	14145.45775	14736.00457	14405.1951	12880.57273	13452.68352	11876.90961	13186.12319	12620.67199	12876.56332	13925.55981	13621.36323	12796.55608	13683.22772	13045.91029	14232.11783	13288.28441	14427.87413	14528.52137	12572.95591	11526.00081	13689.94846	13888.44149	12143.51351	12888.7038	12932.95318	13288.16109	12074.00479	13596.19622	14222.61035	12989.62898	14274.44069	13186.35942	12392.57616	12834.15992	13860.11588	14420.15191	14381.00528	12748.01733	12938.81825	12199.00881	13270.18714	12643.31759	12710.87866	14069.08325	13829.61002	12572.6417	13202.85885	12858.77431	13783.05572	12908.3244	13551.97816	14606.49488	11944.91272	11975.4825
1500	1800	7927.16076	10174.02219	12593.14425	10582.49994	12966.59982	10416.10235	13377.22097	13856.97511	11750.10373	8588.24546	12160.7699	10326.71991	12541.54864	10230.92655	11712.98639	13337.83272	9316.12322	8392.18334	9974.75491	12497.61088	10248.08566	13630.94397	11096.75755	13152.3854	13840.47385	10637.15063	11639.52279	12431.34289	13042.43355	9742.48556	9473.16211	9177.64225	10127.85232	9223.00965	10030.47568	8241.49697	10464.69693	12082.82096	12201.90662	12067.12365	10805.23125	12154.25293	12247.7138	11112.32068	12191.6777	10841.17696	10655.10418	11558.25271	12054.68829	12239.71144	11771.717	11036.34599	10813.37886	12446.46134	9526.889	12074.34031	12120.49395	11322.72079	12207.57992	11726.72812	11420.38151	12210.72536	11748.15266	11721.61225	10824.53801	11968.08213	11115.06268	9733.53943	13346.72198	12739.82755	12940.4499	11554.64448	12260.87996	11874.92386	11958.63317	11834.40239	12101.73407	10616.13552	11982.21311	11294.27618	11009.65433	11833.94476	11842.52509	12744.16071	11410.83137	11184.3062	11292.79599	11777.98815	9848.81173	11506.45612	11993.43112	10597.50912	12381.79345	11055.2266	11670.89444	12393.09092	11223.21529	12082.46587	10641.55292	11345.03922	10917.92304	9854.3152	12034.72479	12114.72155	12671.11077	12058.90925	10901.44725	12237.21365	12334.71007	11380.07765	12263.79441	11756.0556	12048.64833	10785.54611	11977.22416	12964.82932	12293.73126	13105.67726	12202.48412	11279.71443	11392.20149	12955.30361	12965.30138	13080.59642	11889.22683	11937.87433	11244.65264	12222.46597	11411.09667	11973.49055	12835.39358	12541.9041	11523.84074	12352.91888	11980.9388	12823.61629	13062.70896	12676.68302	13012.57677	11526.67605	11289.27313	12509.99572	12305.41174	11374.03358	12073.91908	11714.13684	12345.25391	11238.54643	12338.05977	13118.73656	11764.33552	13035.60611	11924.25279	11197.57646	11890.98017	12531.81615	12675.51309	13114.61462	11731.43686	11507.41411	11343.76133	11965.14512	11547.98972	11876.47218	12966.68679	12820.97231	11580.15506	12058.83164	11707.3762	12960.72819	11676.708	12204.63945	12912.85506	11248.45906	11403.74455
1800	2100	7263.70675	8262.23217	10990.50707	9023.19327	10841.52731	9414.55318	11920.86576	13030.92871	10475.60357	7904.46713	10902.14081	9292.71364	10877.25479	8961.12457	10562.1022	11715.76343	7969.07052	7676.62906	9512.40494	11200.57489	8921.83745	11387.47557	9685.93043	11912.97926	12486.73832	9541.48035	10900.25124	10817.75454	11382.92705	9207.67342	8365.17871	8523.66409	9739.31916	8735.95924	9083.52491	7641.88767	9859.78018	11391.71438	10750.44121	11045.082	9930.01148	11181.5174	11173.52773	9959.33151	11290.84646	9890.41216	9790.11843	10570.98144	10894.21512	11148.01276	10572.41484	9775.14996	9399.73963	11389.235	9248.15475	11130.8401	11208.64696	10117.35102	10712.53745	10451.22964	10310.22677	10969.13505	10646.07462	10497.58973	9528.92647	11155.47848	9931.24313	9126.09336	11721.59854	11280.08442	11549.35556	10670.9919	11215.27565	10736.14967	10726.2298	10776.0859	11063.95735	9443.29063	10685.81	10241.45826	10009.45364	10543.82542	11021.4377	11670.16415	10356.2858	9998.4394	10084.34885	10645.48045	8876.88629	10366.61211	11215.80073	9379.38524	11254.66633	9967.78164	10466.45306	11302.60885	10250.10436	10818.32254	9469.71389	10117.6549	9784.90179	8572.0108	12159.00871	10863.80825	11455.68822	11173.42552	10491.99425	11395.67364	11342.62289	11052.79153	11181.93561	10692.99274	11420.7753	9714.01381	11059.71162	11735.08021	11250.14925	11928.677	11529.42142	10480.27869	10575.38492	12183.16293	11995.06302	12125.31597	10926.09627	10882.66632	10366.56051	11125.30959	10595.87302	11332.07671	11858.75746	11583.08553	10437.0263	11724.40411	10885.74858	11503.33886	12339.13689	11419.24185	11826.06415	10842.87056	10524.78572	12019.26912	11131.25549	10383.50378	11121.44699	10493.36211	11322.52666	10366.19128	11182.29016	12018.77961	10963.68302	11938.95666	11296.70876	10621.93303	10594.00113	11891.84512	11211.60182	11926.66854	10996.61041	10480.77164	10492.27688	11154.2588	10622.93557	11240.15386	11945.27794	11889.63643	10687.98839	10945.25242	10859.83016	10850.3461	11371.23496	10885.34504	11741.90245	10457.18327	10690.73569
2100	2400	6795.62568	8084.6155	9882.54242	8075.72293	9337.17957	7940.34601	10487.50329	11937.01081	8434.94519	6617.11991	10015.63548	8766.62804	10160.79768	7417.53249	8645.22036	10088.71253	7658.75104	6941.73568	8373.10816	10104.48364	7748.80928	10170.22752	8683.58356	10144.99582	10918.77645	8371.0245	9605.81794	8882.71087	10246.73584	8146.50902	9627.91504	7543.48683	9026.94258	7710.09725	8915.07614	7499.96844	9873.66867	9962.77483	10212.669	9907.16297	9116.76866	10397.61298	10062.24598	9119.85152	10235.62308	9004.47266	9049.12502	9564.0559	9987.6161	10152.86526	9872.55331	8707.70918	8634.63683	10517.31348	8351.42454	10182.90116	10368.57711	9315.01417	10104.99493	9620.83859	9189.46713	10201.45125	9750.08474	9577.86099	8635.06105	10062.1646	9098.09813	8146.16025	10804.482	10537.43725	10488.06745	9558.92794	10142.53898	9671.73596	9903.23562	9332.99173	10090.26798	8686.16218	9821.74419	8976.19922	9294.20909	9997.12419	9864.9077	10421.52685	9363.24652	9105.1061	9195.31215	9911.99167	8113.31885	9512.90123	10332.22015	8620.13807	10311.21772	9137.94013	9565.00844	10051.84577	9327.58349	9826.96146	8728.64401	9239.3739	8762.50621	8269.9991	9931.6663	9782.43142	10426.46305	10600.30311	10157.38743	10511.4421	10430.41436	10602.74632	10428.48667	10001.91077	10607.2928	9439.21435	10025.18843	10675.19682	10604.61486	10922.31197	10565.50995	9538.54178	10097.10307	11344.32313	10556.34099	11130.35692	10323.96613	10086.7564	9909.31159	10626.10916	9758.77483	10963.191	10985.17537	10792.67465	9592.04551	10859.85305	10368.86718	9990.69624	11279.50672	11276.53456	10857.28987	10142.13541	9488.46774	10912.43792	10373.04568	9508.19872	10448.41559	9966.78284	10553.2595	9384.41795	10472.36603	11384.22338	10142.60177	10996.34117	10395.36171	9189.48241	10374.37582	11171.30307	10545.52764	11018.83578	10212.15254	9658.76606	10289.02635	10271.47194	9901.52918	10306.68644	11161.70395	11098.17347	9734.96224	10371.42307	10109.25148	10743.11279	10047.77509	10776.68047	10829.5235	10084.19754	10024.16765
2400	2700	6225.1893	7423.27471	8863.79581	7135.6231	8277.64735	7164.72648	9824.13251	10532.75314	7399.21687	6618.41953	8823.97114	8319.85489	9136.56114	6851.0233	7811.06439	9297.6701	6807.00779	6601.03238	7639.66204	9080.97599	7050.59727	9081.8629	8062.23174	9213.03629	9774.17216	7920.66031	7289.94706	8538.72915	9721.53682	7719.75137	6497.49707	6893.88988	8460.65185	7632.82942	8086.45506	7028.64134	8708.92725	9622.73751	9069.93698	9271.98807	8322.45369	8934.41871	9587.75015	8427.65917	9719.66795	8442.63538	8429.27984	8906.52367	9484.52804	9290.67947	9012.86338	8641.59761	7929.61307	9634.8412	7894.51023	9462.22528	9643.32571	8680.50506	9189.26441	8845.9765	8616.83505	9474.23277	9069.80393	8827.55929	8063.13834	9463.63717	8385.76516	7852.67277	9865.6814	9815.89027	9581.28458	8987.09231	9566.99712	8833.10318	9136.37893	9255.37327	9239.2476	8134.16019	9230.43294	8763.87321	8709.26731	9111.738	9268.93199	9741.1659	8617.76082	8491.14199	8460.61187	8674.37431	7620.83814	9108.83675	9595.44327	8017.95219	9937.47883	8295.06721	8852.66362	9701.86273	8718.91092	9003.6352	7869.98363	8618.15716	8040.93819	7755.46181	9788.32604	9072.85801	9490.23043	9954.8495	9077.70703	9911.33976	9724.96872	8799.72436	9956.64596	9377.94771	9970.73953	8994.23901	9463.68849	10083.76816	9933.26914	10214.32736	9676.29008	9140.18537	9233.10401	10499.4737	10301.87694	10454.13801	9693.11043	9342.00041	9366.33551	9908.64569	9108.38681	9905.74752	10459.27287	9910.93529	9044.08217	10133.66657	9469.21471	9984.31928	9692.5033	10270.30808	10086.78059	9299.32674	9306.36162	10300.92836	9611.65737	9093.03271	9539.78978	9273.72452	9955.7281	9098.48167	9612.3326	10398.534	9600.0687	10247.97518	9696.39835	8565.96682	9376.8885	9933.15563	9475.18374	10342.41825	9862.85545	9089.9198	9718.59137	9399.23261	9452.57493	9697.69675	10484.18074	10432.36185	9071.49014	9575.12913	9521.00864	9798.29518	9911.36765	9423.18829	10186.98165	9516.30882	9790.89064
2700	3000	6244.24563	7521.70266	7425.58587	6498.58069	7013.15033	6473.24108	9194.02779	9842.7631	6682.16957	6124.62888	7615.7919	7467.5698	9473.26948	5947.75535	7412.8679	8475.89308	6568.83259	6716.46824	7408.26528	7690.81409	6476.0808	7742.00045	7324.41685	8706.39723	8988.64802	7022.6343	7183.51725	7668.01907	8506.08999	6969.56141	8490.91016	7319.44873	9130.51806	8482.63723	8145.82877	7866.11003	8140.9509	8960.14458	8877.90344	8337.23852	7673.57591	9023.306	9258.20389	7569.44871	8989.82126	7998.25548	7590.03898	8764.20905	9095.40897	8736.77998	8508.1359	7844.94005	7880.58506	9090.04036	7429.17399	8608.04222	9281.10282	7646.26697	8553.83791	7788.24753	8279.53937	8987.43559	8283.20808	8211.47618	7031.06445	8860.92639	7508.20787	7843.50796	9756.18658	9572.75655	8803.06737	8436.75631	9001.09958	8228.02051	8544.78189	8146.37487	9050.62608	7381.0479	8807.31117	8139.04554	7939.61909	8744.66698	8989.85187	9065.35729	8110.80503	7685.46257	8402.93177	8742.37036	7821.0564	8282.5428	9232.44742	7245.9127	9195.85907	7551.59159	8424.1767	8846.35223	8265.01712	8215.18779	6824.79933	8117.37288	7582.18929	8088.14161	9493.07986	8261.51173	8937.09052	9408.92145	8663.4714	9476.71661	8986.47714	9716.78453	9549.45238	8692.96037	9139.9552	8277.10027	8703.66709	9479.23133	9268.88553	9373.13407	9419.89809	8606.66506	9113.25573	10137.62245	9631.59706	9598.34223	9481.00208	8791.20411	9111.88463	8963.81343	8924.21294	9198.79457	9717.60338	9419.38249	8364.93861	9611.97268	8920.20061	9212.80833	9317.92325	9730.12376	9292.09837	8744.02551	8982.5204	9696.09525	8942.91993	8450.19238	9048.94866	8535.40999	8909.36845	8571.19607	8983.54479	9699.05997	9025.18132	9819.14935	9005.54433	7545.43738	9080.75322	9665.3247	9154.00571	9495.06997	9174.4223	8370.59378	9370.08291	8963.28815	8889.52389	9405.26623	9771.31713	9696.56114	8313.21301	8918.9457	8733.04129	9770.92887	9083.78726	8641.22598	9483.11669	9001.35073	9164.89038
3000	3300	5723.42221	6266.58605	6398.194	6117.43969	6488.84594	6518.56992	8365.10784	8964.19065	5565.53268	5609.28161	6877.05119	7186.94128	7949.68456	5292.41167	6692.98475	7260.35113	5591.75714	6293.24574	6425.39126	6616.52073	6125.81629	6842.1139	6203.22398	8248.59782	8806.03127	7011.95135	7778.01287	5763.74952	7571.98319	6681.52358	9848.73633	6176.73446	8152.22599	8076.42069	7554.34058	6533.10481	7874.23912	8175.54043	7803.52253	7227.66511	7029.68927	8255.78888	8638.29761	6732.95429	8657.56942	7662.92801	7072.19973	8177.53056	8663.83546	8486.04389	7774.54608	7149.71391	7272.92911	8179.28286	7421.5804	8149.76723	8797.83032	6790.64155	8447.12753	7133.96478	7800.15572	8535.99293	7570.58788	7537.88173	6366.22844	8080.45944	6897.09445	8159.10205	8997.28063	8451.30798	8189.94948	8179.85664	8253.34633	7571.85896	7767.75293	7402.05213	8774.14656	6789.52651	8579.92739	7997.70868	7421.66266	8407.57725	8580.12552	8574.20692	7838.6692	6882.04727	7482.43898	8027.96692	8168.3444	8021.90445	8620.95848	6670.61674	8086.26201	6799.83085	7635.31472	8307.42097	7853.4013	7495.42721	6365.52419	7740.82501	7308.63338	7706.29044	7991.73583	7357.88494	8272.22231	8674.77327	8417.36398	8790.84909	8119.57312	8638.12578	8984.66151	7908.24112	8642.4771	8038.08294	8106.282	9090.81991	8816.47674	9198.36412	8693.72855	8201.67715	8483.17277	8992.35826	9168.21835	9318.30403	8644.07532	7895.37663	8652.12268	8512.58732	8510.69804	9420.58924	9250.78168	8994.51376	7700.95792	8963.18907	8325.25025	9933.83514	9103.48777	8773.87724	8580.79541	8205.0958	8676.48253	9289.12137	8011.7819	7459.71783	8784.74866	7906.14963	8582.10788	8194.60824	8243.44545	9192.15094	8389.75432	9459.51129	8355.11133	6792.6073	8884.00541	8834.88957	8919.73007	8955.83239	8486.67645	7409.74005	9038.0961	8250.163	8220.27904	8843.26917	9336.03433	9187.34067	7937.21732	8428.96844	8293.87789	9170.56074	8166.06427	7594.39805	8691.25636	8655.42104	8579.35456
3300	3600	6127.97559	6936.35635	5815.4596	5708.94248	5625.46649	5838.69322	7780.97742	7889.58813	5034.55546	5310.59626	6018.71712	6994.71612	7395.06373	4898.74859	6365.62723	6945.59573	5827.04482	6187.59877	7175.99284	5657.84744	5802.94005	5912.63843	6609.06039	7390.32698	7690.92642	6288.04572	6996.90053	5572.41547	6869.47025	5752.45742	8203.08691	6130.31541	7194.93686	8018.82168	8116.12596	7707.99467	6572.67305	7871.55908	7819.62515	6347.21163	6225.74972	6807.30015	8113.08068	6101.39247	8177.47456	7542.22404	6450.20129	8114.00178	8317.57821	7720.15495	7193.4849	7106.3099	6601.34461	7939.44233	7631.2894	7256.01258	8753.37779	6314.94966	7412.02442	6463.99943	7219.82986	7938.90342	7006.32982	6840.63182	5650.33474	7665.60428	6194.33191	7797.73068	8418.2793	8267.20357	7764.69855	7431.47209	8245.57277	6987.66354	7062.63396	7393.65221	8118.09471	6332.91985	7941.71513	7095.56264	6952.36628	8436.05161	8174.12729	7731.64094	7303.66007	6721.96751	7253.42945	7895.52281	7661.91637	7610.66356	8380.57581	6121.47219	7566.82385	6198.54921	7162.40881	7687.35912	7172.36027	6866.18305	5498.1852	7280.02181	6725.44157	7893.65103	8161.54217	8013.36006	7751.29574	8059.1216	8200.65537	8010.16092	7411.81092	7434.73665	8468.72659	7402.17169	8261.15839	8037.94254	7268.73031	8721.63701	8066.40634	8536.72614	8211.59455	7753.07871	7486.84014	8629.1869	9188.76107	8621.55714	8552.47465	7605.52785	8118.85432	7919.8323	7972.68921	8109.22288	8633.93925	8307.25173	6919.45127	8391.48787	7805.30995	8679.29887	8733.31218	8666.0601	8125.65696	7933.1286	8437.27947	8436.89325	7705.02507	8050.4134	8013.28484	7342.54026	7844.83717	7517.51751	7589.97371	8741.36398	8053.40297	8225.20795	7426.55268	6739.89817	8610.70039	8551.89418	8506.99011	8638.15039	8496.71747	6971.32397	8273.55564	7550.27352	8110.16798	8189.29906	8677.80204	8523.72623	7263.00776	7887.88198	7618.92856	8743.55178	8075.55677	7925.69573	7965.40137	8278.30181	8048.32614
